Name = NACA 0012
Mach = 0; Re = 100000; T.U. = 1,0; T.L. = 1,0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180,0	-0,000	0,01769	-0,000	0,449	0,449	0,995	0,995	-0,000	0,244	0,250
-179,0	-0,120	0,01782	-0,001	0,380	0,520	0,994	0,995	-6,743	0,244	0,244
-178,0	-0,240	0,01825	-0,002	0,311	0,591	0,992	0,996	-13,152	0,244	0,244
-177,0	-0,359	0,01788	-0,002	0,241	0,660	0,991	0,995	-20,081	0,244	0,244
-176,0	-0,477	0,01894	-0,003	0,165	0,722	0,987	0,995	-25,185	0,243	0,244
-175,0	-0,592	0,02306	-0,004	0,071	0,775	0,980	0,994	-25,695	0,243	0,244
-174,0	-0,705	0,02509	-0,005	0,031	0,818	0,968	0,993	-28,082	0,243	0,243
-173,0	-0,811	0,02720	-0,005	0,020	0,851	0,943	0,993	-29,818	0,244	0,243
-172,0	-0,910	0,02973	-0,006	0,014	0,877	0,819	0,992	-30,626	0,259	0,244
-171,0	-1,001	0,02515	-0,004	0,011	0,898	0,038	0,992	-39,819	0,263	0,246
-170,0	-1,082	0,02920	-0,004	0,009	0,914	0,023	0,991	-37,040	0,249	0,247
-169,0	-1,148	0,03481	-0,004	0,008	0,928	0,018	0,991	-32,979	0,247	0,247
-168,0	-1,194	0,04198	-0,004	0,007	0,939	0,015	0,990	-28,450	0,246	0,247
-167,0	-1,224	0,05089	-0,004	0,006	0,948	0,013	0,991	-24,054	0,242	0,247
-166,0	-1,237	0,06128	-0,004	0,005	0,955	0,011	0,991	-20,183	0,214	0,247
-165,0	-1,233	0,07471	-0,004	0,005	0,961	0,010	0,991	-16,508	0,264	0,246
-164,0	-1,215	0,08814	-0,005	0,005	0,966	0,008	0,992	-13,789	0,256	0,246
-163,0	-1,185	0,10636	-0,005	0,004	0,970	0,008	0,992	-11,145	0,255	0,246
-162,0	-1,145	0,12500	-0,005	0,004	0,974	0,007	0,992	-9,164	0,255	0,246
-161,0	-1,098	0,14588	-0,005	0,004	0,977	0,007	0,992	-7,530	0,254	0,245
-160,0	-1,047	0,17605	-0,005	0,003	0,979	0,007	0,993	-5,945	0,254	0,245
-159,0	-0,992	0,20094	-0,005	0,003	0,981	0,007	0,993	-4,937	0,253	0,244
-158,0	-0,937	0,22985	-0,006	0,003	0,984	0,006	0,993	-4,075	0,252	0,244
-157,0	-0,881	0,26709	-0,006	0,003	0,985	0,006	0,993	-3,300	0,253	0,244
-156,0	-0,827	0,30116	-0,006	0,002	0,986	0,006	0,993	-2,747	0,253	0,243
-155,0	-0,776	0,34390	-0,006	0,002	0,987	0,005	0,994	-2,255	0,253	0,242
-154,0	-0,726	0,39477	-0,006	0,002	0,988	0,005	0,994	-1,840	0,252	0,242
-153,0	-0,680	0,45713	-0,006	0,002	0,989	0,005	0,994	-1,487	0,252	0,241
-152,0	-0,636	0,50192	-0,006	0,002	0,990	0,005	0,995	-1,268	0,253	0,240
-151,0	-0,596	0,54524	-0,006	0,002	0,992	0,005	0,995	-1,093	0,252	0,239
-150,0	-0,558	0,62283	-0,006	0,002	0,992	0,004	0,995	-0,896	0,252	0,238
-149,0	-0,523	0,69493	-0,007	0,002	0,992	0,004	0,995	-0,753	0,253	0,237
-148,0	-0,491	0,76150	-0,007	0,002	0,992	0,004	0,996	-0,645	0,254	0,236
-147,0	-0,461	0,81414	-0,007	0,002	0,993	0,004	0,996	-0,566	0,256	0,235
-146,0	-0,430	0,90651	-0,007	0,002	0,993	0,005	0,996	-0,475	0,255	0,234
-145,0	-0,403	0,96502	-0,007	0,002	0,993	0,005	0,996	-0,417	0,256	0,232
-144,0	-0,377	1,07096	-0,007	0,002	0,994	0,005	0,996	-0,352	0,256	0,231
-143,0	-0,354	1,13512	-0,007	0,002	0,994	0,005	0,996	-0,312	0,256	0,229
-142,0	-0,333	1,25660	-0,008	0,002	0,994	0,005	0,997	-0,265	0,256	0,227
-141,0	-0,314	1,32702	-0,008	0,002	0,994	0,005	0,997	-0,236	0,255	0,226
-140,0	-0,296	1,40142	-0,008	0,002	0,995	0,006	0,997	-0,211	0,259	0,224
-139,0	-0,280	1,50181	-0,008	0,002	0,995	0,006	0,997	-0,186	0,260	0,221
-138,0	-0,265	1,58548	-0,008	0,002	0,995	0,006	0,997	-0,167	0,256	0,220
-137,0	-0,251	1,73078	-0,008	0,002	0,996	0,007	0,997	-0,145	0,255	0,217
-136,0	-0,238	1,81954	-0,008	0,002	0,996	0,007	0,997	-0,131	0,259	0,216
-135,0	-0,226	1,94558	-0,008	0,002	0,996	0,008	0,997	-0,116	0,230	0,213
-134,0	-0,194	2,25729	-0,007	0,002	0,500	0,008	0,500	-0,086	0,225	0,212
-133,0	-0,185	2,36446	-0,007	0,002	0,500	0,008	0,500	-0,078	0,255	0,210
-132,0	-0,177	2,42274	-0,007	0,002	0,500	0,009	0,500	-0,073	0,256	0,208
-131,0	-0,169	2,64452	-0,007	0,002	0,500	0,009	0,500	-0,064	0,250	0,206
-130,0	-0,162	2,13696	-0,007	0,002	0,500	0,009	0,500	-0,076	0,253	0,204
-129,0	-0,155	2,21760	-0,007	0,002	0,500	0,010	0,500	-0,070	0,251	0,202
-128,0	-0,149	2,31216	-0,007	0,002	0,500	0,010	0,500	-0,065	0,243	0,200
-127,0	-0,144	2,41460	-0,007	0,002	0,500	0,010	0,500	-0,059	0,245	0,198
-126,0	-0,138	2,40807	-0,007	0,001	0,500	0,010	0,500	-0,057	0,243	0,197
-125,0	-0,133	2,53036	-0,007	0,001	0,500	0,011	0,500	-0,053	0,235	0,195
-124,0	-0,129	2,66499	-0,007	0,001	0,500	0,011	0,500	-0,048	0,237	0,194
-123,0	-0,124	2,68013	-0,007	0,001	0,500	0,011	0,500	-0,046	0,233	0,192
-122,0	-0,120	2,82982	-0,007	0,001	0,500	0,011	0,500	-0,043	0,229	0,191
-121,0	-0,117	2,86347	-0,007	0,001	0,500	0,012	0,500	-0,041	0,225	0,190
-120,0	-0,113	3,03341	-0,007	0,001	0,500	0,012	0,500	-0,037	0,220	0,189
-119,0	-0,110	3,08832	-0,007	0,001	0,500	0,013	0,502	-0,036	0,212	0,188
-118,0	-0,107	3,12167	-0,007	0,001	0,500	0,013	0,505	-0,034	0,206	0,187
-117,0	-0,104	3,19859	-0,007	0,001	0,500	0,013	0,508	-0,033	0,200	0,187
-116,0	-0,102	3,24455	-0,006	0,001	0,500	0,013	0,510	-0,031	0,192	0,187
-115,0	-0,099	3,34645	-0,006	0,001	0,500	0,014	0,513	-0,030	0,184	0,187
-114,0	-0,097	3,40520	-0,006	0,001	0,501	0,014	0,516	-0,029	0,174	0,187
-113,0	-0,095	3,59508	-0,006	0,001	0,503	0,014	0,519	-0,026	0,164	0,187
-112,0	-0,093	3,66676	-0,006	0,001	0,504	0,014	0,521	-0,025	0,149	0,188
-111,0	-0,091	3,68677	-0,006	0,001	0,506	0,014	0,523	-0,025	0,144	0,189
-110,0	-0,089	3,71510	-0,005	0,001	0,507	0,015	0,526	-0,024	0,123	0,190
-109,0	-0,088	3,79850	-0,005	0,001	0,508	0,015	0,528	-0,023	0,108	0,191
-108,0	-0,086	3,83706	-0,005	0,001	0,509	0,015	0,531	-0,023	0,092	0,193
-107,0	-0,085	3,93303	-0,005	0,001	0,510	0,015	0,533	-0,022	0,065	0,194
-106,0	-0,084	4,04279	-0,004	0,001	0,512	0,015	0,536	-0,021	0,051	0,196
-105,0	-0,083	4,09227	-0,004	0,001	0,513	0,015	0,539	-0,020	0,024	0,199
-104,0	-0,082	4,00070	-0,004	0,001	0,514	0,015	0,542	-0,020	-0,008	0,201
-103,0	-0,081	4,19984	-0,004	0,001	0,515	0,015	0,545	-0,019	-0,034	0,204
-102,0	-0,080	4,07890	-0,003	0,001	0,516	0,015	0,548	-0,020	-0,071	0,206
-101,0	-0,079	4,18891	-0,003	0,001	0,517	0,016	0,551	-0,019	-0,115	0,209
-100,0	-0,078	4,09498	-0,003	0,001	0,518	0,016	0,555	-0,019	-0,167	0,213
-99,0	-0,078	4,23190	-0,003	0,001	0,519	0,016	0,558	-0,018	-0,229	0,216
-98,0	-0,077	4,16178	-0,002	0,001	0,520	0,016	0,561	-0,019	-0,316	0,219
-97,0	-0,077	4,10649	-0,002	0,001	0,521	0,016	0,565	-0,019	-0,424	0,223
-96,0	-0,076	3,17158	-0,002	0,001	0,522	0,016	0,568	-0,024	-0,582	0,226
-95,0	-0,076	3,14065	-0,002	0,001	0,523	0,016	0,573	-0,024	-0,818	0,230
-94,0	-0,076	3,11972	-0,001	0,001	0,524	0,016	0,577	-0,024	-1,171	0,234
-93,0	-0,076	3,10787	-0,001	0,001	0,525	0,016	0,580	-0,024	-1,947	0,238
-92,0	-0,076	3,10548	-0,001	0,001	0,525	0,016	0,585	-0,024	-4,310	0,242
-91,0	-0,075	4,02885	-0,000	0,001	0,526	0,016	0,589	-0,019	0,186	0,246
-90,0	-0,066	4,84870	-0,000	0,527	0,001	0,593	0,016	-0,014	0,186	0,250
-89,0	-0,066	4,81775	0,000	0,526	0,001	0,589	0,016	-0,014	5,250	0,255
-88,0	-0,066	3,89301	0,001	0,525	0,001	0,585	0,016	-0,017	2,767	0,259
-87,0	-0,066	3,89112	0,001	0,525	0,001	0,580	0,016	-0,017	1,926	0,264
-86,0	-0,067	3,89863	0,001	0,524	0,001	0,577	0,016	-0,017	1,488	0,268
-85,0	-0,067	3,91449	0,002	0,523	0,001	0,573	0,016	-0,017	1,226	0,273
-84,0	-0,067	3,93965	0,002	0,522	0,001	0,568	0,016	-0,017	1,048	0,277
-83,0	-0,068	4,86671	0,002	0,521	0,001	0,565	0,016	-0,014	0,921	0,281
-82,0	-0,068	4,91562	0,002	0,520	0,001	0,561	0,016	-0,014	0,828	0,285
-81,0	-0,068	4,97917	0,003	0,519	0,001	0,558	0,016	-0,014	0,748	0,289
-80,0	-0,069	4,83681	0,003	0,518	0,001	0,555	0,016	-0,014	0,686	0,292
-79,0	-0,070	4,92297	0,003	0,517	0,001	0,551	0,016	-0,014	0,634	0,296
-78,0	-0,070	4,80649	0,003	0,516	0,001	0,548	0,015	-0,015	0,592	0,299
-77,0	-0,071	4,91901	0,004	0,515	0,001	0,545	0,015	-0,014	0,554	0,302
-76,0	-0,072	4,71344	0,004	0,514	0,001	0,542	0,015	-0,015	0,527	0,305
-75,0	-0,073	4,79553	0,004	0,513	0,001	0,539	0,015	-0,015	0,494	0,308
-74,0	-0,074	4,73798	0,004	0,512	0,001	0,536	0,015	-0,016	0,465	0,310
-73,0	-0,075	4,61981	0,005	0,510	0,001	0,533	0,015	-0,016	0,451	0,313
-72,0	-0,077	4,51516	0,005	0,509	0,001	0,531	0,015	-0,017	0,423	0,315
-71,0	-0,078	4,46791	0,005	0,508	0,001	0,528	0,015	-0,017	0,406	0,316
-70,0	-0,079	4,37524	0,005	0,507	0,001	0,526	0,015	-0,018	0,389	0,318
-69,0	-0,081	4,33735	0,006	0,506	0,001	0,523	0,014	-0,019	0,366	0,319
-68,0	-0,083	4,30777	0,006	0,504	0,001	0,521	0,014	-0,019	0,361	0,320
-67,0	-0,084	4,22584	0,006	0,503	0,001	0,519	0,014	-0,020	0,344	0,321
-66,0	-0,086	4,02665	0,006	0,501	0,001	0,516	0,014	-0,021	0,333	0,321
-65,0	-0,088	3,95687	0,006	0,500	0,001	0,513	0,014	-0,022	0,323	0,321
-64,0	-0,091	3,84437	0,006	0,500	0,001	0,510	0,013	-0,024	0,314	0,321
-63,0	-0,093	3,78723	0,007	0,500	0,001	0,508	0,013	-0,025	0,305	0,321
-62,0	-0,095	3,69875	0,007	0,500	0,001	0,505	0,013	-0,026	0,298	0,320
-61,0	-0,098	3,65338	0,007	0,500	0,001	0,502	0,013	-0,027	0,292	0,320
-60,0	-0,101	3,58769	0,007	0,500	0,001	0,500	0,012	-0,028	0,284	0,319
-59,0	-0,104	3,40807	0,007	0,500	0,001	0,500	0,012	-0,031	0,279	0,318
-58,0	-0,107	3,36442	0,007	0,500	0,001	0,500	0,011	-0,032	0,274	0,316
-57,0	-0,111	3,20447	0,007	0,500	0,001	0,500	0,011	-0,035	0,269	0,315
-56,0	-0,115	3,17883	0,007	0,500	0,001	0,500	0,011	-0,036	0,265	0,313
-55,0	-0,119	3,03341	0,007	0,500	0,001	0,500	0,011	-0,039	0,267	0,312
-54,0	-0,123	2,90021	0,007	0,500	0,001	0,500	0,010	-0,042	0,258	0,310
-53,0	-0,128	2,89551	0,007	0,500	0,002	0,500	0,010	-0,044	0,255	0,308
-52,0	-0,133	2,78145	0,007	0,500	0,002	0,500	0,010	-0,048	0,258	0,306
-51,0	-0,138	2,67514	0,007	0,500	0,002	0,500	0,010	-0,052	0,248	0,304
-50,0	-0,144	2,58323	0,007	0,500	0,002	0,500	0,009	-0,056	0,247	0,301
-49,0	-0,151	3,07768	0,007	0,500	0,002	0,500	0,009	-0,049	0,250	0,299
-48,0	-0,157	2,84445	0,007	0,500	0,002	0,500	0,009	-0,055	0,243	0,297
-47,0	-0,165	2,77442	0,007	0,500	0,002	0,500	0,008	-0,059	0,244	0,295
-46,0	-0,173	2,65904	0,007	0,500	0,002	0,500	0,008	-0,065	0,311	0,292
-45,0	-0,182	2,45542	0,008	0,996	0,002	0,997	0,008	-0,074	0,298	0,296
-44,0	-0,191	2,30924	0,008	0,996	0,002	0,997	0,007	-0,083	0,239	0,293
-43,0	-0,201	2,20393	0,008	0,996	0,002	0,997	0,007	-0,091	0,245	0,291
-42,0	-0,212	2,10517	0,008	0,995	0,002	0,997	0,007	-0,101	0,244	0,288
-41,0	-0,224	2,01057	0,008	0,995	0,002	0,997	0,006	-0,111	0,237	0,286
-40,0	-0,237	1,82889	0,008	0,995	0,002	0,997	0,006	-0,130	0,237	0,283
-39,0	-0,251	1,73793	0,008	0,994	0,002	0,996	0,005	-0,145	0,244	0,280
-38,0	-0,267	1,65189	0,008	0,994	0,002	0,997	0,005	-0,162	0,242	0,278
-37,0	-0,284	1,50784	0,007	0,994	0,002	0,996	0,005	-0,188	0,242	0,276
-36,0	-0,302	1,43320	0,007	0,994	0,002	0,996	0,005	-0,211	0,242	0,274
-35,0	-0,323	1,31124	0,007	0,993	0,002	0,996	0,005	-0,246	0,243	0,272
-34,0	-0,345	1,23692	0,007	0,993	0,002	0,996	0,005	-0,279	0,244	0,270
-33,0	-0,369	1,16637	0,007	0,993	0,002	0,996	0,004	-0,316	0,243	0,269
-32,0	-0,394	1,06054	0,007	0,992	0,002	0,996	0,004	-0,371	0,245	0,267
-31,0	-0,419	0,97722	0,007	0,992	0,002	0,995	0,004	-0,429	0,246	0,266
-30,0	-0,447	0,88769	0,006	0,992	0,002	0,995	0,004	-0,504	0,248	0,264
-29,0	-0,478	0,82230	0,006	0,992	0,002	0,995	0,005	-0,581	0,248	0,263
-28,0	-0,510	0,73501	0,006	0,991	0,002	0,995	0,005	-0,694	0,247	0,262
-27,0	-0,545	0,68326	0,006	0,989	0,002	0,994	0,005	-0,798	0,248	0,261
-26,0	-0,583	0,60712	0,006	0,988	0,002	0,994	0,005	-0,959	0,247	0,261
-25,0	-0,622	0,54296	0,006	0,987	0,002	0,994	0,005	-1,146	0,247	0,260
-24,0	-0,664	0,48726	0,006	0,986	0,002	0,993	0,006	-1,362	0,247	0,259
-23,0	-0,707	0,44070	0,006	0,985	0,003	0,993	0,006	-1,604	0,247	0,258
-22,0	-0,751	0,39129	0,006	0,984	0,003	0,993	0,006	-1,921	0,247	0,257
-21,0	-0,796	0,35066	0,005	0,981	0,003	0,993	0,007	-2,271	0,247	0,257
-20,0	-0,840	0,31456	0,005	0,979	0,003	0,992	0,007	-2,671	0,246	0,256
-19,0	-0,882	0,27365	0,005	0,977	0,004	0,992	0,007	-3,222	0,245	0,256
-18,0	-0,920	0,24255	0,005	0,974	0,004	0,992	0,007	-3,791	0,244	0,255
-17,0	-0,952	0,21406	0,005	0,970	0,004	0,992	0,008	-4,446	0,244	0,255
-16,0	-0,976	0,18646	0,005	0,966	0,005	0,992	0,008	-5,234	0,242	0,255
-15,0	-0,991	0,16409	0,004	0,961	0,005	0,991	0,010	-6,038	0,233	0,254
-14,0	-0,994	0,14226	0,004	0,955	0,005	0,991	0,011	-6,987	0,301	0,254
-13,0	-0,984	0,12398	0,004	0,948	0,006	0,991	0,013	-7,939	0,260	0,254
-12,0	-0,961	0,10768	0,004	0,939	0,007	0,990	0,015	-8,924	0,256	0,254
-11,0	-0,924	0,09360	0,004	0,928	0,008	0,991	0,018	-9,873	0,253	0,254
-10,0	-0,872	0,08144	0,004	0,914	0,009	0,991	0,023	-10,705	0,251	0,254
-9,0	-0,810	0,07064	0,004	0,898	0,011	0,991	0,038	-11,467	0,573	0,254
-8,0	-0,879	0,03118	0,006	0,877	0,014	0,992	0,819	-28,188	-0,001	0,257
-7,0	-0,803	0,02734	0,005	0,850	0,020	0,992	0,944	-29,373	0,257	0,257
-6,0	-0,701	0,02512	0,005	0,818	0,031	0,993	0,968	-27,907	0,257	0,257
-5,0	-0,591	0,02308	0,004	0,775	0,071	0,994	0,980	-25,596	0,257	0,256
-4,0	-0,476	0,01896	0,003	0,722	0,165	0,995	0,987	-25,117	0,257	0,256
-3,0	-0,359	0,01788	0,002	0,660	0,241	0,995	0,991	-20,072	0,256	0,256
-2,0	-0,240	0,01825	0,002	0,591	0,311	0,995	0,993	-13,140	0,256	0,256
-1,0	-0,120	0,01778	0,001	0,520	0,380	0,995	0,994	-6,754	0,256	0,256
-0,0	0,000	0,01769	-0,000	0,449	0,449	0,995	0,995	0,000	0,256	0,250
1,0	0,120	0,01782	-0,001	0,380	0,520	0,994	0,995	6,741	0,256	0,256
2,0	0,240	0,01825	-0,002	0,311	0,591	0,992	0,996	13,143	0,256	0,256
3,0	0,359	0,01789	-0,002	0,241	0,660	0,991	0,995	20,060	0,256	0,256
4,0	0,476	0,01894	-0,003	0,165	0,722	0,987	0,995	25,138	0,257	0,256
5,0	0,591	0,02307	-0,004	0,071	0,775	0,980	0,994	25,609	0,257	0,256
6,0	0,701	0,02513	-0,005	0,031	0,818	0,968	0,993	27,901	0,257	0,257
7,0	0,803	0,02733	-0,005	0,020	0,851	0,943	0,993	29,387	0,257	0,257
8,0	0,879	0,03117	-0,006	0,014	0,877	0,819	0,992	28,197	-0,000	0,257
9,0	0,810	0,07063	-0,004	0,011	0,898	0,038	0,992	11,469	0,574	0,254
10,0	0,872	0,08144	-0,004	0,009	0,914	0,023	0,991	10,706	0,251	0,254
11,0	0,924	0,09360	-0,004	0,008	0,928	0,018	0,991	9,873	0,253	0,254
12,0	0,961	0,10768	-0,004	0,007	0,939	0,015	0,990	8,924	0,256	0,254
13,0	0,984	0,12397	-0,004	0,006	0,948	0,013	0,991	7,939	0,260	0,254
14,0	0,994	0,14225	-0,004	0,005	0,955	0,011	0,991	6,987	0,301	0,254
15,0	0,991	0,16409	-0,004	0,005	0,961	0,010	0,991	6,038	0,233	0,254
16,0	0,976	0,18646	-0,005	0,005	0,966	0,008	0,992	5,234	0,242	0,255
17,0	0,952	0,21406	-0,005	0,004	0,970	0,008	0,992	4,446	0,244	0,255
18,0	0,920	0,24255	-0,005	0,004	0,974	0,007	0,992	3,791	0,244	0,255
19,0	0,882	0,27365	-0,005	0,004	0,977	0,007	0,992	3,222	0,245	0,256
20,0	0,840	0,31455	-0,005	0,003	0,979	0,007	0,993	2,671	0,246	0,256
21,0	0,796	0,35066	-0,005	0,003	0,981	0,007	0,993	2,271	0,247	0,257
22,0	0,751	0,39129	-0,006	0,003	0,984	0,006	0,993	1,921	0,247	0,257
23,0	0,707	0,44069	-0,006	0,003	0,985	0,006	0,993	1,604	0,247	0,258
24,0	0,664	0,48726	-0,006	0,002	0,986	0,006	0,993	1,362	0,247	0,259
25,0	0,622	0,54296	-0,006	0,002	0,987	0,005	0,994	1,146	0,247	0,260
26,0	0,583	0,60712	-0,006	0,002	0,988	0,005	0,994	0,959	0,247	0,261
27,0	0,545	0,68326	-0,006	0,002	0,989	0,005	0,994	0,798	0,248	0,261
28,0	0,510	0,74208	-0,006	0,002	0,990	0,005	0,995	0,688	0,247	0,262
29,0	0,478	0,79976	-0,006	0,002	0,992	0,005	0,995	0,597	0,248	0,263
30,0	0,447	0,89218	-0,006	0,002	0,992	0,004	0,995	0,501	0,248	0,264
31,0	0,419	0,97921	-0,007	0,002	0,992	0,004	0,995	0,428	0,246	0,266
32,0	0,394	1,06105	-0,007	0,002	0,992	0,004	0,996	0,371	0,245	0,267
33,0	0,369	1,12897	-0,007	0,002	0,993	0,004	0,996	0,327	0,243	0,269
34,0	0,345	1,23693	-0,007	0,002	0,993	0,005	0,996	0,279	0,244	0,270
35,0	0,323	1,31124	-0,007	0,002	0,993	0,005	0,996	0,246	0,243	0,272
36,0	0,302	1,43308	-0,007	0,002	0,994	0,005	0,996	0,211	0,242	0,274
37,0	0,284	1,51340	-0,007	0,002	0,994	0,005	0,996	0,188	0,242	0,276
38,0	0,267	1,65109	-0,008	0,002	0,994	0,005	0,997	0,162	0,242	0,278
39,0	0,251	1,73794	-0,008	0,002	0,994	0,005	0,997	0,145	0,244	0,280
40,0	0,237	1,82889	-0,008	0,002	0,995	0,006	0,997	0,130	0,238	0,283
41,0	0,224	1,94541	-0,008	0,002	0,995	0,006	0,997	0,115	0,238	0,286
42,0	0,212	2,04578	-0,008	0,002	0,995	0,006	0,997	0,104	0,243	0,288
43,0	0,201	2,20768	-0,008	0,002	0,996	0,007	0,997	0,091	0,243	0,291
44,0	0,191	2,31319	-0,008	0,002	0,996	0,007	0,997	0,083	0,239	0,293
45,0	0,182	2,45542	-0,008	0,002	0,996	0,008	0,997	0,074	0,298	0,296
46,0	0,173	2,65875	-0,007	0,002	0,500	0,008	0,500	0,065	0,311	0,292
47,0	0,165	2,77833	-0,007	0,002	0,500	0,008	0,500	0,059	0,244	0,295
48,0	0,157	2,84835	-0,007	0,002	0,500	0,009	0,500	0,055	0,243	0,297
49,0	0,151	3,08210	-0,007	0,002	0,500	0,009	0,500	0,049	0,250	0,299
50,0	0,144	2,58657	-0,007	0,002	0,500	0,009	0,500	0,056	0,247	0,301
51,0	0,138	2,67854	-0,007	0,002	0,500	0,010	0,500	0,052	0,248	0,304
52,0	0,133	2,78490	-0,007	0,002	0,500	0,010	0,500	0,048	0,258	0,306
53,0	0,128	2,89904	-0,007	0,002	0,500	0,010	0,500	0,044	0,255	0,308
54,0	0,123	2,90361	-0,007	0,001	0,500	0,010	0,500	0,042	0,258	0,310
55,0	0,119	3,03722	-0,007	0,001	0,500	0,011	0,500	0,039	0,267	0,312
56,0	0,115	3,18312	-0,007	0,001	0,500	0,011	0,500	0,036	0,265	0,313
57,0	0,111	3,20883	-0,007	0,001	0,500	0,011	0,500	0,035	0,269	0,315
58,0	0,107	3,36935	-0,007	0,001	0,500	0,011	0,500	0,032	0,274	0,316
59,0	0,104	3,41313	-0,007	0,001	0,500	0,012	0,500	0,030	0,279	0,318
60,0	0,101	3,59346	-0,007	0,001	0,500	0,012	0,500	0,028	0,284	0,319
61,0	0,098	3,65937	-0,007	0,001	0,500	0,013	0,502	0,027	0,292	0,320
62,0	0,095	3,70488	-0,007	0,001	0,500	0,013	0,505	0,026	0,298	0,320
63,0	0,093	3,79314	-0,007	0,001	0,500	0,013	0,508	0,024	0,305	0,321
64,0	0,091	3,85101	-0,006	0,001	0,500	0,013	0,510	0,024	0,314	0,321
65,0	0,088	3,96396	-0,006	0,001	0,500	0,014	0,513	0,022	0,323	0,321
66,0	0,086	4,03401	-0,006	0,001	0,501	0,014	0,516	0,021	0,333	0,321
67,0	0,084	4,23411	-0,006	0,001	0,503	0,014	0,519	0,020	0,344	0,321
68,0	0,083	4,31641	-0,006	0,001	0,504	0,014	0,521	0,019	0,361	0,320
69,0	0,081	4,34601	-0,006	0,001	0,506	0,014	0,523	0,019	0,366	0,319
70,0	0,079	4,38396	-0,005	0,001	0,507	0,015	0,526	0,018	0,389	0,318
71,0	0,078	4,47707	-0,005	0,001	0,508	0,015	0,528	0,017	0,406	0,316
72,0	0,077	4,52443	-0,005	0,001	0,509	0,015	0,531	0,017	0,423	0,315
73,0	0,075	4,62962	-0,005	0,001	0,510	0,015	0,533	0,016	0,451	0,313
74,0	0,074	4,74844	-0,004	0,001	0,512	0,015	0,536	0,016	0,465	0,310
75,0	0,073	4,80618	-0,004	0,001	0,513	0,015	0,539	0,015	0,494	0,308
76,0	0,072	4,72357	-0,004	0,001	0,514	0,015	0,542	0,015	0,527	0,305
77,0	0,071	4,93035	-0,004	0,001	0,515	0,015	0,545	0,014	0,554	0,302
78,0	0,070	4,81712	-0,003	0,001	0,516	0,015	0,548	0,015	0,592	0,299
79,0	0,070	4,93430	-0,003	0,001	0,517	0,016	0,551	0,014	0,634	0,296
80,0	0,069	4,84762	-0,003	0,001	0,518	0,016	0,555	0,014	0,686	0,292
81,0	0,068	4,99087	-0,003	0,001	0,519	0,016	0,558	0,014	0,748	0,289
82,0	0,068	4,92695	-0,002	0,001	0,520	0,016	0,561	0,014	0,828	0,285
83,0	0,068	4,87776	-0,002	0,001	0,521	0,016	0,565	0,014	0,921	0,281
84,0	0,067	3,94831	-0,002	0,001	0,522	0,016	0,568	0,017	1,048	0,277
85,0	0,067	3,92306	-0,002	0,001	0,523	0,016	0,573	0,017	1,226	0,273
86,0	0,067	3,90716	-0,001	0,001	0,524	0,016	0,577	0,017	1,488	0,268
87,0	0,066	3,89968	-0,001	0,001	0,525	0,016	0,580	0,017	1,926	0,264
88,0	0,066	3,90166	-0,001	0,001	0,525	0,016	0,585	0,017	2,767	0,259
89,0	0,066	4,82892	-0,000	0,001	0,526	0,016	0,589	0,014	0,185	0,255
90,0	0,076	4,04561	-0,000	0,527	0,001	0,593	0,016	0,019	0,186	0,250
91,0	0,075	4,01768	0,000	0,526	0,001	0,589	0,016	0,019	-158,414	0,246
92,0	0,076	3,09683	0,001	0,525	0,001	0,585	0,016	0,024	-4,310	0,242
93,0	0,076	3,09932	0,001	0,525	0,001	0,580	0,016	0,024	-1,947	0,238
94,0	0,076	3,11119	0,001	0,524	0,001	0,577	0,016	0,024	-1,171	0,234
95,0	0,076	3,13208	0,002	0,523	0,001	0,573	0,016	0,024	-0,818	0,230
96,0	0,076	3,16292	0,002	0,522	0,001	0,568	0,016	0,024	-0,582	0,226
97,0	0,077	4,09544	0,002	0,521	0,001	0,565	0,016	0,019	-0,424	0,223
98,0	0,077	4,15045	0,002	0,520	0,001	0,561	0,016	0,019	-0,316	0,219
99,0	0,078	4,22020	0,003	0,519	0,001	0,558	0,016	0,018	-0,229	0,216
100,0	0,078	4,08418	0,003	0,518	0,001	0,555	0,016	0,019	-0,167	0,213
101,0	0,079	4,17757	0,003	0,517	0,001	0,551	0,016	0,019	-0,115	0,209
102,0	0,080	4,06827	0,003	0,516	0,001	0,548	0,015	0,020	-0,071	0,206
103,0	0,081	4,18851	0,004	0,515	0,001	0,545	0,015	0,019	-0,034	0,204
104,0	0,082	3,99057	0,004	0,514	0,001	0,542	0,015	0,020	-0,008	0,201
105,0	0,083	4,08162	0,004	0,513	0,001	0,539	0,015	0,020	0,024	0,199
106,0	0,084	4,03233	0,004	0,512	0,001	0,536	0,015	0,021	0,051	0,196
107,0	0,085	3,92321	0,005	0,510	0,001	0,533	0,015	0,022	0,065	0,194
108,0	0,086	3,82778	0,005	0,509	0,001	0,531	0,015	0,023	0,092	0,193
109,0	0,088	3,78934	0,005	0,508	0,001	0,528	0,015	0,023	0,108	0,191
