Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
46.0	0.013	0.83266	-0.053	0.004	0.524	0.031	0.524	0.016	6.145	4.348
47.0	0.012	0.86653	-0.053	0.004	0.524	0.031	0.524	0.014	0.662	4.542
48.0	0.012	0.90196	-0.053	0.004	0.524	0.032	0.524	0.013	0.791	4.731
49.0	0.011	0.92684	-0.052	0.004	0.524	0.032	0.524	0.012	0.876	4.918
50.0	0.011	0.95356	-0.052	0.004	0.524	0.032	0.524	0.011	1.032	5.103
51.0	0.010	0.97697	-0.051	0.004	0.524	0.032	0.524	0.010	1.143	5.280
52.0	0.010	1.00759	-0.051	0.004	0.524	0.032	0.524	0.010	1.181	5.458
53.0	0.009	1.02604	-0.051	0.004	0.524	0.032	0.524	0.009	1.222	5.634
54.0	0.009	1.05192	-0.050	0.004	0.524	0.033	0.524	0.009	1.273	5.811
55.0	0.009	1.09518	-0.050	0.004	0.524	0.033	0.524	0.008	1.497	5.983
56.0	0.008	1.10311	-0.050	0.004	0.524	0.033	0.524	0.008	1.508	6.143
57.0	0.008	1.12435	-0.049	0.004	0.524	0.034	0.529	0.007	1.284	6.315
58.0	0.008	1.15631	-0.049	0.004	0.524	0.034	0.537	0.007	1.260	6.490
59.0	0.008	1.17783	-0.049	0.004	0.524	0.034	0.547	0.006	1.359	6.662
60.0	0.007	1.20183	-0.048	0.004	0.524	0.035	0.558	0.006	1.642	6.828
61.0	0.007	1.22910	-0.048	0.004	0.525	0.035	0.565	0.006	2.256	6.980
62.0	0.007	1.23408	-0.048	0.004	0.527	0.035	0.571	0.006	2.498	7.106
63.0	0.007	1.26544	-0.047	0.004	0.529	0.036	0.577	0.005	2.582	7.241
64.0	0.007	1.27996	-0.047	0.004	0.530	0.036	0.584	0.005	2.978	7.358
65.0	0.006	1.29614	-0.046	0.004	0.532	0.036	0.591	0.005	3.247	7.468
66.0	0.006	1.31449	-0.046	0.004	0.533	0.036	0.598	0.005	3.548	7.568
67.0	0.006	1.33475	-0.045	0.004	0.534	0.036	0.605	0.005	3.885	7.659
68.0	0.006	1.35696	-0.045	0.004	0.536	0.037	0.612	0.004	4.423	7.739
69.0	0.006	1.35905	-0.044	0.004	0.537	0.037	0.620	0.004	5.007	7.802
70.0	0.006	1.37147	-0.044	0.005	0.538	0.037	0.627	0.004	5.268	7.854
71.0	0.006	1.39713	-0.043	0.005	0.539	0.037	0.634	0.004	5.736	7.903
72.0	0.006	1.40187	-0.042	0.005	0.540	0.037	0.641	0.004	6.265	7.933
73.0	0.005	1.43088	-0.042	0.005	0.542	0.037	0.647	0.004	6.852	7.961
74.0	0.005	1.43754	-0.041	0.005	0.543	0.037	0.654	0.004	7.716	7.970
75.0	0.005	1.44519	-0.041	0.005	0.544	0.037	0.661	0.004	8.411	7.968
76.0	0.005	1.45373	-0.040	0.005	0.545	0.037	0.668	0.004	9.218	7.957
77.0	0.005	1.46310	-0.039	0.005	0.546	0.037	0.674	0.004	10.086	7.934
78.0	0.005	1.47328	-0.039	0.005	0.547	0.037	0.681	0.003	11.051	7.903
79.0	0.005	1.48430	-0.038	0.005	0.548	0.037	0.687	0.003	12.554	7.861
80.0	0.005	1.47121	-0.037	0.005	0.549	0.037	0.693	0.003	13.919	7.803
81.0	0.005	1.48313	-0.037	0.005	0.550	0.037	0.700	0.003	15.101	7.743
82.0	0.005	1.49600	-0.036	0.005	0.551	0.037	0.706	0.003	17.451	7.675
83.0	0.005	1.48448	-0.036	0.005	0.553	0.037	0.712	0.003	19.879	7.591
84.0	0.005	1.49829	-0.035	0.005	0.554	0.037	0.718	0.003	22.952	7.506
85.0	0.005	1.48782	-0.034	0.005	0.555	0.036	0.724	0.003	27.108	7.408
86.0	0.005	1.50280	-0.034	0.005	0.556	0.036	0.731	0.003	33.099	7.310
87.0	0.005	1.49312	-0.033	0.005	0.557	0.036	0.737	0.003	43.276	7.198
88.0	0.005	1.48426	-0.032	0.005	0.559	0.036	0.743	0.003	60.240	7.081
89.0	0.005	1.47607	-0.032	0.005	0.560	0.036	0.749	0.003	100.450	6.960
90.0	0.005	1.46846	-0.031	0.005	0.561	0.036	0.754	0.003	328.404	6.833
91.0	0.005	1.48514	-0.030	0.005	0.562	0.036	0.760	0.003	-238.163	6.709
92.0	0.005	1.47826	-0.030	0.005	0.563	0.035	0.766	0.003	-92.627	6.575
93.0	0.005	1.44859	-0.029	0.005	0.564	0.035	0.772	0.003	-54.488	6.432
94.0	0.005	1.44290	-0.029	0.005	0.565	0.035	0.778	0.003	-1.291	6.293
95.0	0.006	0.65682	-0.028	0.551	0.005	0.700	0.038	0.008	-1.309	5.296
96.0	0.006	0.64944	-0.027	0.549	0.005	0.694	0.038	0.009	-26.581	5.170
97.0	0.006	0.64369	-0.027	0.548	0.005	0.689	0.038	0.009	-20.494	5.044
98.0	0.006	0.66353	-0.026	0.547	0.005	0.683	0.038	0.008	-16.844	4.922
99.0	0.006	0.66011	-0.026	0.545	0.005	0.676	0.038	0.009	-14.332	4.796
100.0	0.006	0.65802	-0.025	0.544	0.005	0.670	0.038	0.009	-11.965	4.670
101.0	0.006	0.65715	-0.025	0.543	0.005	0.664	0.038	0.009	-9.852	4.545
102.0	0.006	0.68161	-0.024	0.541	0.005	0.657	0.038	0.009	-8.417	4.426
103.0	0.006	0.68298	-0.024	0.540	0.005	0.651	0.038	0.009	-7.399	4.304
104.0	0.006	0.68555	-0.023	0.539	0.005	0.644	0.038	0.009	-6.525	4.184
105.0	0.006	0.66568	-0.023	0.538	0.005	0.638	0.038	0.009	-5.636	4.062
106.0	0.006	0.67095	-0.022	0.536	0.005	0.631	0.038	0.009	-4.725	3.946
107.0	0.006	0.67780	-0.022	0.535	0.005	0.624	0.038	0.009	-4.214	3.832
108.0	0.006	0.66364	-0.022	0.534	0.005	0.617	0.038	0.009	-3.603	3.718
109.0	0.006	0.67308	-0.021	0.532	0.005	0.611	0.038	0.009	-3.077	3.610
110.0	0.006	0.66263	-0.021	0.531	0.005	0.604	0.038	0.010	-2.637	3.501
111.0	0.007	0.67597	-0.021	0.530	0.005	0.597	0.038	0.010	-2.235	3.399
112.0	0.007	0.65765	-0.020	0.529	0.005	0.589	0.038	0.010	-1.947	3.296
113.0	0.007	0.65215	-0.020	0.527	0.005	0.583	0.037	0.010	-1.605	3.196
114.0	0.007	0.64866	-0.020	0.526	0.005	0.576	0.037	0.011	-1.321	3.100
115.0	0.007	0.64740	-0.020	0.524	0.005	0.569	0.037	0.011	-1.046	3.007
116.0	0.007	0.64805	-0.019	0.523	0.005	0.562	0.037	0.011	-0.868	2.917
117.0	0.007	0.63228	-0.019	0.521	0.005	0.556	0.036	0.012	-0.608	2.827
118.0	0.008	0.64212	-0.019	0.520	0.005	0.550	0.036	0.012	-0.476	2.746
119.0	0.008	0.63201	-0.019	0.519	0.005	0.541	0.036	0.012	-0.476	2.661
120.0	0.008	0.62588	-0.019	0.519	0.005	0.531	0.036	0.013	-0.313	2.579
121.0	0.008	0.62116	-0.019	0.519	0.005	0.523	0.035	0.013	-0.083	2.500
122.0	0.009	0.60275	-0.019	0.519	0.005	0.520	0.035	0.014	0.178	2.425
123.0	0.009	0.60830	-0.019	0.519	0.005	0.520	0.035	0.015	0.301	2.356
124.0	0.009	0.58768	-0.019	0.519	0.005	0.520	0.034	0.016	0.333	2.287
125.0	0.009	0.57112	-0.019	0.519	0.005	0.520	0.034	0.017	0.425	2.220
126.0	0.010	0.56600	-0.019	0.519	0.004	0.520	0.034	0.017	0.473	2.157
127.0	0.010	0.54527	-0.019	0.519	0.004	0.520	0.033	0.019	0.511	2.094
128.0	0.011	0.52753	-0.019	0.519	0.004	0.520	0.033	0.020	0.595	2.034
129.0	0.011	0.51686	-0.019	0.519	0.004	0.520	0.033	0.021	0.592	1.978
130.0	0.012	0.48528	-0.019	0.519	0.004	0.520	0.033	0.024	0.586	1.918
131.0	0.012	0.47533	-0.019	0.519	0.004	0.520	0.032	0.025	0.618	1.862
132.0	0.013	0.45439	-0.020	0.519	0.004	0.519	0.032	0.028	1.496	1.807
133.0	0.015	0.33020	-0.023	0.984	0.004	0.993	0.032	0.044	1.436	1.798
134.0	0.015	0.31824	-0.023	0.983	0.004	0.993	0.032	0.048	0.581	1.741
135.0	0.016	0.29472	-0.023	0.983	0.004	0.993	0.031	0.055	0.614	1.683
136.0	0.017	0.28411	-0.024	0.982	0.004	0.993	0.031	0.060	0.639	1.630
137.0	0.018	0.27950	-0.024	0.982	0.004	0.992	0.031	0.064	0.580	1.577
138.0	0.019	0.26641	-0.024	0.981	0.004	0.992	0.030	0.072	0.540	1.521
139.0	0.020	0.25349	-0.025	0.981	0.004	0.992	0.030	0.080	0.513	1.465
140.0	0.021	0.23956	-0.025	0.981	0.004	0.991	0.029	0.090	0.513	1.408
141.0	0.023	0.23171	-0.025	0.980	0.003	0.990	0.029	0.099	0.486	1.356
142.0	0.024	0.21649	-0.026	0.980	0.003	0.990	0.028	0.112	0.449	1.299
143.0	0.026	0.20834	-0.026	0.979	0.003	0.989	0.027	0.125	0.456	1.244
144.0	0.028	0.19566	-0.026	0.979	0.003	0.989	0.026	0.143	0.441	1.192
145.0	0.030	0.18618	-0.027	0.978	0.003	0.989	0.025	0.161	0.426	1.139
146.0	0.032	0.17783	-0.027	0.978	0.003	0.988	0.025	0.181	0.419	1.088
147.0	0.035	0.17028	-0.027	0.978	0.003	0.988	0.024	0.205	0.379	1.038
148.0	0.038	0.15740	-0.028	0.977	0.003	0.987	0.023	0.240	0.366	0.985
149.0	0.041	0.14898	-0.028	0.977	0.003	0.987	0.023	0.275	0.373	0.937
150.0	0.045	0.13841	-0.029	0.976	0.003	0.986	0.022	0.323	0.373	0.890
151.0	0.049	0.12994	-0.029	0.976	0.003	0.986	0.022	0.376	0.348	0.847
152.0	0.054	0.11625	-0.029	0.975	0.003	0.985	0.021	0.461	0.331	0.800
153.0	0.059	0.10966	-0.030	0.975	0.002	0.984	0.020	0.538	0.325	0.758
154.0	0.065	0.09908	-0.030	0.974	0.002	0.984	0.020	0.658	0.302	0.716
155.0	0.072	0.09136	-0.031	0.974	0.002	0.983	0.019	0.791	0.289	0.674
156.0	0.081	0.08248	-0.031	0.973	0.002	0.982	0.018	0.976	0.290	0.634
157.0	0.090	0.07595	-0.031	0.973	0.002	0.982	0.017	1.186	0.279	0.598
158.0	0.101	0.06881	-0.032	0.972	0.002	0.981	0.016	1.470	0.267	0.562
159.0	0.114	0.06325	-0.032	0.972	0.002	0.981	0.015	1.804	0.262	0.528
160.0	0.129	0.05786	-0.032	0.971	0.002	0.980	0.014	2.235	0.244	0.497
161.0	0.147	0.05342	-0.032	0.970	0.002	0.980	0.012	2.755	0.250	0.465
162.0	0.168	0.04374	-0.032	0.968	0.002	0.979	0.012	3.841	0.268	0.440
163.0	0.193	0.03932	-0.032	0.967	0.001	0.979	0.011	4.895	0.258	0.418
164.0	0.221	0.03387	-0.032	0.965	0.001	0.978	0.010	6.523	0.251	0.396
165.0	0.253	0.02957	-0.032	0.964	0.001	0.978	0.010	8.573	0.245	0.378
166.0	0.290	0.02498	-0.032	0.961	0.001	0.977	0.008	11.607	0.243	0.360
167.0	0.330	0.02652	-0.032	0.806	0.001	0.997	0.007	12.458	0.246	0.346
168.0	0.370	0.02137	-0.032	0.785	0.001	0.997	0.006	17.293	0.241	0.336
169.0	0.404	0.01763	-0.031	0.775	0.001	0.997	0.005	22.904	0.238	0.327
170.0	0.426	0.01384	-0.031	0.767	0.001	0.996	0.005	30.777	0.170	0.323
171.0	0.427	0.01262	-0.029	0.759	0.001	0.996	0.003	33.838	0.333	0.319
172.0	0.400	0.00934	-0.029	0.753	0.001	0.996	0.003	42.804	0.259	0.322
173.0	0.342	0.00680	-0.029	0.747	0.001	0.996	0.003	50.270	0.207	0.334
174.0	0.257	0.00534	-0.035	0.744	0.001	0.996	0.007	48.078	-0.112	0.386
175.0	0.153	0.00946	-0.097	0.740	0.003	0.995	0.997	16.157	-0.041	0.885
176.0	0.039	0.00773	-0.098	0.737	0.151	0.994	0.998	5.024	0.238	2.784
177.0	-0.078	0.00747	-0.100	0.734	0.157	0.994	0.998	-10.482	0.238	-1.024
178.0	-0.196	0.00729	-0.101	0.731	0.166	0.993	0.998	-26.875	0.239	-0.266
179.0	-0.314	0.00653	-0.102	0.728	0.183	0.992	0.998	-48.059	0.239	-0.076
180.0	-0.431	0.00469	-0.104	0.725	0.738	0.991	0.998	-91.895	0.239	0.009

Name = YS-930
Mach = 0; Re = 900000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.432	0.00468	-0.104	0.724	0.684	0.992	0.998	-92.225	0.239	0.010
-179.0	-0.550	0.00423	-0.105	0.720	0.896	0.991	0.997	-129.916	0.240	0.059
-178.0	-0.663	0.00403	-0.106	0.716	0.953	0.990	0.991	-164.416	0.240	0.090
-177.0	-0.771	0.00794	-0.107	0.002	0.961	0.984	0.990	-97.090	0.605	0.111
-176.0	-0.867	0.00251	-0.033	0.001	0.965	0.003	0.990	-345.438	0.713	0.211
-175.0	-0.935	0.00385	-0.031	0.001	0.969	0.002	0.990	-242.855	0.250	0.217
-174.0	-0.962	0.00622	-0.033	0.000	0.971	0.002	0.991	-154.603	-0.113	0.215
-173.0	-0.945	0.00942	-0.035	0.000	0.973	0.003	0.992	-100.394	0.325	0.213
-172.0	-0.888	0.00962	-0.039	0.001	0.974	0.005	0.992	-92.350	0.288	0.206
-171.0	-0.804	0.01234	-0.041	0.001	0.976	0.006	0.993	-65.115	0.263	0.200
-170.0	-0.706	0.01525	-0.041	0.001	0.977	0.006	0.994	-46.290	0.258	0.191
-169.0	-0.608	0.01844	-0.042	0.001	0.979	0.006	0.994	-32.966	0.265	0.181
-168.0	-0.517	0.02193	-0.044	0.001	0.980	0.008	0.994	-23.588	0.277	0.164
-167.0	-0.438	0.02531	-0.047	0.001	0.981	0.010	0.996	-17.294	0.274	0.143
-166.0	-0.370	0.02995	-0.048	0.001	0.982	0.010	0.996	-12.355	0.264	0.121
-165.0	-0.313	0.03564	-0.049	0.001	0.984	0.011	0.997	-8.796	0.264	0.095
-164.0	-0.267	0.04025	-0.049	0.001	0.985	0.011	0.997	-6.622	0.264	0.065
-163.0	-0.228	0.04702	-0.050	0.001	0.986	0.012	0.997	-4.845	0.281	0.031
-162.0	-0.196	0.05225	-0.051	0.001	0.987	0.013	0.997	-3.747	0.296	-0.013
-161.0	-0.169	0.05815	-0.052	0.002	0.988	0.014	0.998	-2.910	0.298	-0.060
-160.0	-0.147	0.06280	-0.054	0.002	0.988	0.016	0.998	-2.343	0.302	-0.115
-159.0	-0.129	0.07143	-0.055	0.002	0.989	0.017	0.999	-1.802	0.295	-0.174
-158.0	-0.113	0.07740	-0.055	0.002	0.990	0.017	0.999	-1.463	0.309	-0.238
-157.0	-0.100	0.08425	-0.056	0.002	0.991	0.019	0.999	-1.188	0.321	-0.312
-156.0	-0.089	0.09423	-0.057	0.002	0.993	0.020	0.999	-0.944	0.303	-0.391
-155.0	-0.079	0.10064	-0.057	0.002	0.994	0.020	0.999	-0.790	0.308	-0.472
-154.0	-0.071	0.10840	-0.058	0.002	0.999	0.021	0.999	-0.658	0.334	-0.564
-153.0	-0.064	0.12059	-0.059	0.002	0.999	0.022	0.999	-0.533	0.303	-0.663
-152.0	-0.058	0.12790	-0.059	0.002	0.999	0.022	0.999	-0.454	0.289	-0.761
-151.0	-0.053	0.13940	-0.059	0.002	1.000	0.022	1.000	-0.379	0.319	-0.870
-150.0	-0.048	0.14686	-0.059	0.002	1.000	0.023	1.000	-0.328	0.333	-0.985
-149.0	-0.044	0.15615	-0.060	0.003	0.999	0.024	1.000	-0.282	0.360	-1.109
-148.0	-0.040	0.16991	-0.060	0.003	0.999	0.025	1.000	-0.238	0.351	-1.242
-147.0	-0.037	0.17387	-0.061	0.003	1.000	0.025	1.000	-0.214	0.353	-1.376
-146.0	-0.034	0.19071	-0.061	0.003	1.000	0.026	1.000	-0.180	0.370	-1.522
-145.0	-0.032	0.19678	-0.061	0.003	1.000	0.027	1.000	-0.162	0.369	-1.671
-144.0	-0.030	0.20704	-0.061	0.003	1.000	0.028	1.000	-0.143	0.366	-1.829
-143.0	-0.028	0.21535	-0.062	0.003	1.000	0.029	1.000	-0.128	0.340	-1.989
-142.0	-0.026	0.22694	-0.062	0.003	1.000	0.029	1.000	-0.113	0.286	-2.155
-141.0	-0.024	0.23659	-0.062	0.003	1.000	0.030	1.000	-0.102	0.245	-2.319
-140.0	-0.023	0.25146	-0.062	0.003	1.000	0.030	1.000	-0.090	0.199	-2.489
-139.0	-0.021	0.26815	-0.062	0.003	1.000	0.030	1.000	-0.079	0.143	-2.657
-138.0	-0.020	0.27357	-0.062	0.003	1.000	0.031	1.000	-0.073	0.205	-2.830
-137.0	-0.019	0.29018	-0.062	0.003	1.000	0.032	1.000	-0.065	0.141	-3.014
-136.0	-0.018	0.30216	-0.061	0.003	1.000	0.032	1.000	-0.059	-0.009	-3.187
-135.0	-0.017	0.31447	-0.061	0.004	1.000	0.032	1.000	-0.054	-2.135	-3.362
-134.0	-0.015	0.43139	-0.053	0.004	0.524	0.032	0.524	-0.034	-2.291	-3.428
-133.0	-0.014	0.45721	-0.053	0.004	0.524	0.033	0.524	-0.030	-0.169	-3.602
-132.0	-0.013	0.46255	-0.053	0.004	0.524	0.033	0.524	-0.028	-0.287	-3.766
-131.0	-0.013	0.47842	-0.053	0.004	0.524	0.033	0.524	-0.026	-0.313	-3.934
-130.0	-0.012	0.49610	-0.052	0.004	0.524	0.033	0.524	-0.024	-0.397	-4.100
-129.0	-0.011	0.52615	-0.052	0.004	0.524	0.033	0.524	-0.022	-0.551	-4.264
-128.0	-0.011	0.52771	-0.051	0.004	0.524	0.033	0.524	-0.021	-0.589	-4.419
-127.0	-0.011	0.55524	-0.051	0.004	0.524	0.033	0.524	-0.019	-0.492	-4.582
-126.0	-0.010	0.57054	-0.051	0.004	0.524	0.034	0.524	-0.018	-0.675	-4.746
-125.0	-0.010	0.56863	-0.050	0.004	0.524	0.034	0.524	-0.017	-0.802	-4.895
-124.0	-0.009	0.58937	-0.050	0.004	0.524	0.035	0.524	-0.016	-0.720	-5.051
-123.0	-0.009	0.59495	-0.050	0.004	0.524	0.035	0.530	-0.015	-0.684	-5.201
-122.0	-0.009	0.60084	-0.049	0.004	0.524	0.036	0.539	-0.015	-0.677	-5.348
-121.0	-0.009	0.61640	-0.049	0.004	0.524	0.036	0.550	-0.014	-0.891	-5.490
-120.0	-0.008	0.60851	-0.049	0.004	0.524	0.036	0.561	-0.014	-1.167	-5.620
-119.0	-0.008	0.62320	-0.048	0.004	0.525	0.037	0.568	-0.013	-1.515	-5.746
-118.0	-0.008	0.62332	-0.048	0.004	0.527	0.037	0.574	-0.013	-1.851	-5.857
-117.0	-0.008	0.62479	-0.048	0.004	0.529	0.037	0.582	-0.012	-2.059	-5.961
-116.0	-0.007	0.62849	-0.047	0.004	0.530	0.037	0.588	-0.012	-2.313	-6.057
-115.0	-0.007	0.63383	-0.047	0.004	0.532	0.037	0.596	-0.012	-2.582	-6.145
-114.0	-0.007	0.64123	-0.046	0.004	0.533	0.037	0.603	-0.011	-2.874	-6.223
-113.0	-0.007	0.65434	-0.046	0.004	0.534	0.038	0.610	-0.011	-3.351	-6.293
-112.0	-0.007	0.64377	-0.045	0.004	0.536	0.038	0.617	-0.011	-3.719	-6.347
-111.0	-0.007	0.65609	-0.045	0.004	0.537	0.038	0.624	-0.010	-4.106	-6.399
-110.0	-0.007	0.64830	-0.044	0.004	0.538	0.038	0.631	-0.010	-4.539	-6.434
-109.0	-0.006	0.66434	-0.043	0.004	0.539	0.038	0.638	-0.010	-5.006	-6.467
-108.0	-0.006	0.65913	-0.043	0.004	0.540	0.038	0.645	-0.010	-5.731	-6.484
-107.0	-0.006	0.65523	-0.042	0.004	0.542	0.038	0.652	-0.010	-6.308	-6.491
-106.0	-0.006	0.65264	-0.042	0.004	0.543	0.038	0.659	-0.009	-6.945	-6.489
-105.0	-0.006	0.65106	-0.041	0.004	0.544	0.038	0.665	-0.009	-7.656	-6.478
-104.0	-0.006	0.65070	-0.040	0.004	0.545	0.038	0.672	-0.009	-8.462	-6.458
-103.0	-0.006	0.65156	-0.040	0.004	0.546	0.038	0.678	-0.009	-9.377	-6.430
-102.0	-0.006	0.65344	-0.039	0.004	0.547	0.038	0.685	-0.009	-10.435	-6.393
-101.0	-0.006	0.65663	-0.038	0.004	0.548	0.038	0.691	-0.009	-12.014	-6.347
-100.0	-0.006	0.63634	-0.038	0.004	0.549	0.038	0.698	-0.009	-13.531	-6.288
-99.0	-0.006	0.64115	-0.037	0.004	0.550	0.038	0.704	-0.009	-14.944	-6.227
-98.0	-0.006	0.64750	-0.036	0.004	0.551	0.038	0.710	-0.009	-17.663	-6.160
-97.0	-0.006	0.62984	-0.036	0.004	0.553	0.038	0.716	-0.009	-20.712	-6.079
-96.0	-0.006	0.63804	-0.035	0.004	0.554	0.038	0.722	-0.009	-24.895	-5.998
-95.0	-0.006	0.62450	-0.034	0.005	0.555	0.037	0.729	-0.009	-31.813	-5.905
-94.0	-0.006	0.61000	-0.034	0.005	0.556	0.037	0.735	-0.009	-41.164	-5.806
-93.0	-0.006	0.62113	-0.033	0.005	0.557	0.037	0.741	-0.009	-61.382	-5.709
-92.0	-0.006	0.60826	-0.033	0.005	0.559	0.037	0.747	-0.009	-124.377	-5.601
-91.0	-0.006	0.59660	-0.032	0.005	0.560	0.037	0.753	-0.009	-3679.368	-5.489
-90.0	-0.006	0.58618	-0.031	0.005	0.561	0.037	0.759	-0.009	130.735	-5.374
-89.0	-0.006	0.57683	-0.031	0.005	0.562	0.037	0.764	-0.010	61.605	-5.256
-88.0	-0.006	0.56844	-0.030	0.005	0.563	0.036	0.770	-0.010	39.977	-5.135
-87.0	-0.006	0.56119	-0.029	0.005	0.564	0.036	0.776	-0.010	29.586	-5.012
-86.0	-0.006	0.55508	-0.029	0.005	0.565	0.036	0.782	-0.010	-1.321	-4.887
-85.0	-0.005	1.45027	-0.028	0.551	0.005	0.703	0.039	-0.003	-1.314	-5.657
-84.0	-0.005	1.46102	-0.028	0.549	0.005	0.698	0.039	-0.003	23.708	-5.508
-83.0	-0.005	1.44803	-0.027	0.548	0.005	0.692	0.039	-0.003	19.479	-5.354
-82.0	-0.005	1.45980	-0.026	0.547	0.005	0.686	0.039	-0.003	16.355	-5.205
-81.0	-0.005	1.44753	-0.026	0.545	0.005	0.680	0.039	-0.003	14.310	-5.050
-80.0	-0.005	1.43361	-0.025	0.544	0.005	0.674	0.039	-0.003	11.970	-4.897
-79.0	-0.005	1.44649	-0.025	0.543	0.005	0.667	0.040	-0.003	10.353	-4.750
-78.0	-0.005	1.43579	-0.024	0.541	0.005	0.661	0.040	-0.004	9.239	-4.599
-77.0	-0.005	1.42580	-0.024	0.540	0.005	0.654	0.040	-0.004	8.047	-4.451
-76.0	-0.005	1.41651	-0.023	0.539	0.005	0.648	0.040	-0.004	7.036	-4.305
-75.0	-0.005	1.40795	-0.023	0.538	0.005	0.641	0.040	-0.004	6.172	-4.162
-74.0	-0.005	1.40017	-0.023	0.536	0.005	0.635	0.040	-0.004	5.578	-4.022
-73.0	-0.005	1.37061	-0.022	0.535	0.005	0.628	0.039	-0.004	4.901	-3.881
-72.0	-0.005	1.36434	-0.022	0.534	0.005	0.621	0.039	-0.004	4.170	-3.747
-71.0	-0.006	1.35912	-0.021	0.532	0.005	0.614	0.039	-0.004	3.765	-3.617
-70.0	-0.006	1.33327	-0.021	0.531	0.005	0.607	0.039	-0.004	3.289	-3.486
-69.0	-0.006	1.33000	-0.021	0.530	0.005	0.601	0.039	-0.004	2.875	-3.364
-68.0	-0.006	1.30690	-0.021	0.529	0.005	0.593	0.039	-0.004	2.584	-3.240
-67.0	-0.006	1.28568	-0.020	0.527	0.005	0.586	0.039	-0.005	2.150	-3.122
-66.0	-0.006	1.28075	-0.020	0.526	0.005	0.579	0.039	-0.005	1.854	-3.010
-65.0	-0.006	1.26188	-0.020	0.524	0.005	0.572	0.039	-0.005	1.640	-2.899
-64.0	-0.006	1.24485	-0.020	0.523	0.005	0.566	0.038	-0.005	1.460	-2.792
-63.0	-0.007	1.21133	-0.019	0.521	0.005	0.559	0.038	-0.005	1.240	-2.685
-62.0	-0.007	1.19821	-0.019	0.520	0.005	0.552	0.038	-0.006	1.091	-2.586
-61.0	-0.007	1.17012	-0.019	0.519	0.005	0.543	0.037	-0.006	1.034	-2.484
-60.0	-0.007	1.14533	-0.019	0.519	0.005	0.533	0.037	-0.006	0.822	-2.385
-59.0	-0.007	1.13829	-0.019	0.519	0.005	0.523	0.037	-0.007	0.583	-2.293
-58.0	-0.008	1.10896	-0.019	0.519	0.005	0.520	0.036	-0.007	0.373	-2.207
-57.0	-0.008	1.09062	-0.019	0.519	0.005	0.520	0.036	-0.007	0.265	-2.127
-56.0	-0.008	1.06110	-0.019	0.519	0.005	0.520	0.035	-0.008	0.223	-2.047
-55.0	-0.008	1.03491	-0.019	0.519	0.005	0.520	0.035	-0.008	0.083	-1.969
-54.0	-0.009	1.02398	-0.019	0.519	0.004	0.520	0.035	-0.009	-0.005	-1.899
-53.0	-0.009	0.98960	-0.019	0.519	0.004	0.520	0.034	-0.009	-0.048	-1.828
-52.0	-0.010	0.95838	-0.019	0.519	0.004	0.520	0.034	-0.010	-0.140	-1.760
-51.0	-0.010	0.93752	-0.019	0.519	0.004	0.520	0.034	-0.011	-0.164	-1.697
-50.0	-0.010	0.90981	-0.019	0.519	0.004	0.520	0.034	-0.011	-0.157	-1.632
-49.0	-0.011	0.88503	-0.020	0.519	0.004	0.520	0.034	-0.012	-0.167	-1.569
-48.0	-0.011	0.85297	-0.020	0.519	0.004	0.519	0.033	-0.013	-2.821	-1.507
-47.0	-0.012	0.83314	-0.023	0.984	0.004	0.993	0.033	-0.014	-2.625	-1.680
-46.0	-0.012	0.80400	-0.023	0.983	0.004	0.993	0.033	-0.015	-0.191	-1.609
-45.0	-0.013	0.77487	-0.023	0.983	0.004	0.993	0.032	-0.017	-0.228	-1.539
-44.0	-0.014	0.74646	-0.024	0.982	0.004	0.993	0.032	-0.018	-0.216	-1.474
-43.0	-0.015	0.71395	-0.024	0.982	0.004	0.992	0.032	-0.020	-0.167	-1.405
-42.0	-0.015	0.69294	-0.024	0.981	0.004	0.992	0.032	-0.022	-0.134	-1.338
-41.0	-0.016	0.66322	-0.025	0.981	0.004	0.992	0.031	-0.025	-0.100	-1.268
-40.0	-0.017	0.63963	-0.025	0.981	0.004	0.991	0.031	-0.027	-0.099	-1.200
-39.0	-0.018	0.61602	-0.026	0.980	0.003	0.991	0.030	-0.030	-0.066	-1.134
-38.0	-0.020	0.58980	-0.026	0.980	0.003	0.990	0.029	-0.033	-0.006	-1.065
-37.0	-0.021	0.55692	-0.026	0.979	0.003	0.990	0.028	-0.038	-0.014	-0.995
-36.0	-0.023	0.53553	-0.027	0.979	0.003	0.989	0.028	-0.042	0.019	-0.932
-35.0	-0.024	0.51181	-0.027	0.978	0.003	0.989	0.027	-0.047	0.059	-0.862
-34.0	-0.026	0.49047	-0.027	0.978	0.003	0.988	0.026	-0.053	0.057	-0.797
